id,text,label,label_name,method,source_id
200029,"French chemical company ChemFrance announced a 15% reduction in production capacity, resulting in a USD 25 mn impairment charge in the second quarter of 2022.",0,negative,llm:llama-3.3-70b-versatile,
200030,"US tech firm Omicron Inc. reports a net loss of USD 12.1 mn in Q2 2022, down from a profit of USD 5.5 mn in Q2 2021.",0,negative,llm:llama-3.3-70b-versatile,
200033,"Japanese electronics firm Ryoden Corp. records a pretax loss of USD 20.5 mn in the third quarter of 2022, compared to a profit of USD 3.8 mn in Q3 2021.",0,negative,llm:llama-3.3-70b-versatile,
200034,South Korean chipmaker Hynix Semiconductor reports a 25% drop in revenue to USD 1.2 bn in the second quarter of 2020.,0,negative,llm:llama-3.3-70b-versatile,
200036,Taiwanese PC manufacturer Acer Inc. sees its quarterly revenue fall 12% to USD 2.5 bn in Q3 2022.,0,negative,llm:llama-3.3-70b-versatile,
200037,German software firm SAP AG reports a 10% decline in cloud revenue to EUR 1.1 bn in the fourth quarter of 2021.,0,negative,llm:llama-3.3-70b-versatile,
200038,"US cloud computing company StormCloud Inc. records a net loss of USD 15.6 mn in the second quarter of 2022, up from a loss of USD 8.2 mn in Q2 2021.",0,negative,llm:llama-3.3-70b-versatile,
200041,"Danish shipping company Nordic Lines reports a pretax loss of EUR 10.2 mn in the first quarter of 2020, compared to a profit of EUR 2.5 mn in Q1 2019.",0,negative,llm:llama-3.3-70b-versatile,
200042,"Japanese shipping giant Osaka Marine's operating profit fell 23% to USD 15.6 mn in the third quarter of 2022, down from USD 20.3 mn in Q3 2021.",0,negative,llm:llama-3.3-70b-versatile,
200046,"German shipping company Hamburg Lines reports a 30% decline in operating profit to EUR 8.1 mn in the first quarter of 2022, from EUR 11.6 mn in Q1 2021.",0,negative,llm:llama-3.3-70b-versatile,
200047,"Singaporean shipping firm Pacific Shipping's net profit fell to USD 5.5 mn in the second quarter of 2022, down 42% from USD 9.5 mn in Q2 2021.",0,negative,llm:llama-3.3-70b-versatile,
200048,"Indian shipping company Mumbai Marine's revenue decreased by 12% to USD 20.5 mn in the third quarter of 2022, from USD 23.3 mn in Q3 2021.",0,negative,llm:llama-3.3-70b-versatile,
200049,"Taiwanese shipping firm Kaohsiung Shipping's operating loss widened to USD 4.8 mn in the first quarter of 2022, from a loss of USD 2.1 mn in Q1 2021.",0,negative,llm:llama-3.3-70b-versatile,
200051,"Norwegian oil producer, NorskOlje, reported a net loss of $150 mn in the first quarter of 2023.",0,negative,llm:llama-3.3-70b-versatile,
200052,SolarTech's operating loss widened to $5.6 mn in the third quarter of 2022 from $2.1 mn in the same period a year ago.,0,negative,llm:llama-3.3-70b-versatile,
200053,"UK-based energy firm, BritEnergy, saw its profit plummet 25% to GBP 210 mn in FY 2022.",0,negative,llm:llama-3.3-70b-versatile,
200054,"Energia SA's net profit fell to EUR 120 mn in the second quarter of 2022, down from EUR 180 mn in Q2 2021.",0,negative,llm:llama-3.3-70b-versatile,
200056,"GasCorp's revenue dropped 10% to $2.5 bn in the first half of 2022, compared to $2.8 bn in H1 2021.",0,negative,llm:llama-3.3-70b-versatile,
200061,Indian clothing company Pantaloon struggles with poor customer demand,0,negative,llm:llama-3.3-70b-versatile,
200064,Mexican retailer Liverpool faces challenges in expanding its online presence,0,negative,llm:llama-3.3-70b-versatile,
200066,Japanese convenience store chain FamilyMart experiences declining foot traffic,0,negative,llm:llama-3.3-70b-versatile,
200067,German clothing retailer Otto Group struggles with intense market competition,0,negative,llm:llama-3.3-70b-versatile,
200068,Australian supermarket chain Coles faces criticism over food quality,0,negative,llm:llama-3.3-70b-versatile,
200071,Lombard Bank's credit rating is under review for a possible downgrade,0,negative,llm:llama-3.3-70b-versatile,
200073,Regulators launch an investigation into Atlas Banking Corporation,0,negative,llm:llama-3.3-70b-versatile,
200074,Southern Cross Bank's lending growth is slowing down,0,negative,llm:llama-3.3-70b-versatile,
200075,Compliance issues are weighing on Nova Scotia Finance,0,negative,llm:llama-3.3-70b-versatile,
200076,Bank of Sardinia's asset quality is deteriorating,0,negative,llm:llama-3.3-70b-versatile,
200077,Analysts express concerns over Pacific Coast Bank's risk management,0,negative,llm:llama-3.3-70b-versatile,
200079,Catalan Finance is experiencing a rise in non-performing loans,0,negative,llm:llama-3.3-70b-versatile,
200080,Production disruptions at Nova Steel's main facility are expected to impact delivery schedules,0,negative,llm:llama-3.3-70b-versatile,
200082,A key supplier to Apex Industries has filed for bankruptcy,0,negative,llm:llama-3.3-70b-versatile,
200083,Pioneer Automotive's quality control issues have led to a rise in warranty claims,0,negative,llm:llama-3.3-70b-versatile,
200086,A major client of Bryant Manufacturing has cancelled a significant contract,0,negative,llm:llama-3.3-70b-versatile,
200087,Supply chain problems are affecting the availability of parts for Carlson Motors,0,negative,llm:llama-3.3-70b-versatile,
200092,The board of directors at cybersecurity company SafeNet is under pressure due to poor performance and lack of strategy,0,negative,llm:llama-3.3-70b-versatile,
200096,Artificial intelligence startup BrainWave is facing a major setback after its key product failed to gain traction,0,negative,llm:llama-3.3-70b-versatile,
200097,Online education platform EduZone is dealing with a significant decrease in user engagement and retention,0,negative,llm:llama-3.3-70b-versatile,
200098,Data analytics company DataMax is under investigation for allegedly mishandling sensitive customer information,0,negative,llm:llama-3.3-70b-versatile,
200101,Shipbuilder NordicYards experiences major delays in delivery timelines,0,negative,llm:llama-3.3-70b-versatile,
200102,Cargo volumes decline sharply for Orient Shipping,0,negative,llm:llama-3.3-70b-versatile,
200104,Tanker operator PetroMarine struggles with declining demand,0,negative,llm:llama-3.3-70b-versatile,
200105,Navigation issues hinder progress for Baltic Carrier,0,negative,llm:llama-3.3-70b-versatile,
200106,Shipping firm SeaDragon hit by rising operational expenses,0,negative,llm:llama-3.3-70b-versatile,
200109,Container ship operator BoxLine suffers from reduced capacity utilization,0,negative,llm:llama-3.3-70b-versatile,
200110,Nordic Energy Partners faces significant production disruptions due to equipment failures,0,negative,llm:llama-3.3-70b-versatile,
200112,Energy company GreenPower reports lower than expected refining margins,0,negative,llm:llama-3.3-70b-versatile,
200115,Renewable energy firm WindForce suffers from underperformance of wind farms,0,negative,llm:llama-3.3-70b-versatile,
200119,Geothermal energy company TerraHeat faces uncertainty over exploration projects,0,negative,llm:llama-3.3-70b-versatile,
200120,Retailer Nova Shopping has 250 stores across Europe as of Q2 2022.,1,neutral,llm:llama-3.3-70b-versatile,
200121,Azura Group will invest USD 15 million in e-commerce infrastructure by 2025.,1,neutral,llm:llama-3.3-70b-versatile,
200123,The average transaction value at RetailCorp is EUR 25.50 per customer in Q1 2024.,1,neutral,llm:llama-3.3-70b-versatile,
200124,Department store chain Harrison's has 18 locations generating USD 50 million in annual sales.,1,neutral,llm:llama-3.3-70b-versatile,
200125,Online retailer ZaraX has a customer base of 1.2 million as of September 2023.,1,neutral,llm:llama-3.3-70b-versatile,
200126,Luxury goods company Royal Crown has a 2024 revenue target of USD 80 million.,1,neutral,llm:llama-3.3-70b-versatile,
200128,Sporting goods retailer FitnessPro has 35 stores and EUR 10 million in annual revenues.,1,neutral,llm:llama-3.3-70b-versatile,
200129,"E-commerce platform ShopEasy has 500,000 registered users as of December 2023.",1,neutral,llm:llama-3.3-70b-versatile,
200132,The European Investment Bank will provide €500 million in funding for 15 projects in 2025.,1,neutral,llm:llama-3.3-70b-versatile,
200136,"The bank will open 20 new branches in the second half of 2024, creating 500 jobs.",1,neutral,llm:llama-3.3-70b-versatile,
200137,Industrial Bank's return on equity was 15% in the first half of 2023.,1,neutral,llm:llama-3.3-70b-versatile,
200140,"Mekki Manufacturing will report Q2 2023 earnings on July 25, 2023, at 10:00 AM EST.",1,neutral,llm:llama-3.3-70b-versatile,
200141,"The production capacity of Nova Steel's new facility is expected to reach 250,000 tons per annum by 2025.",1,neutral,llm:llama-3.3-70b-versatile,
200143,"As of December 31, 2022, Omega Auto held USD 50 mn in cash and cash equivalents.",1,neutral,llm:llama-3.3-70b-versatile,
200144,"The order backlog of Sigma Robotics as of September 30, 2023, was approximately EUR 7.5 mn.",1,neutral,llm:llama-3.3-70b-versatile,
200146,"Toro Industries' net sales for the six months ended June 30, 2023, were EUR 18.2 mn.",1,neutral,llm:llama-3.3-70b-versatile,
200147,"In 2022, Kappa Manufacturing invested EUR 4.2 mn in research and development.",1,neutral,llm:llama-3.3-70b-versatile,
200149,"As of March 31, 2023, Lambda Motors had USD 30 mn in long-term debt.",1,neutral,llm:llama-3.3-70b-versatile,
200150,"Tech firm, NZT Inc., reported Q2 revenue of $150 million, a 5% increase from Q1.",1,neutral,llm:llama-3.3-70b-versatile,
200153,ASUS announced it will ship 1.2 million units of its new smartphone model in the first quarter.,1,neutral,llm:llama-3.3-70b-versatile,
200154,"The average cost of a cyber attack is $4.35 million, according to a report by IBM.",1,neutral,llm:llama-3.3-70b-versatile,
200157,"The quarterly profit of TSMC was $4.5 billion, with a gross margin of 45.6% in Q4.",1,neutral,llm:llama-3.3-70b-versatile,
200158,"The global 5G infrastructure market is expected to grow by 30% in 2024, reaching $15 billion.",1,neutral,llm:llama-3.3-70b-versatile,
200161,The vessel will undergo a $1.5mn maintenance overhaul in the first quarter of 2024.,1,neutral,llm:llama-3.3-70b-versatile,
200162,"As of 2022, Nordic Transport holds a 25% stake in the Baltic shipping route.",1,neutral,llm:llama-3.3-70b-versatile,
200166,"For the first 6 months of 2023, Aqua Marine reports a 15% rise in revenue.",1,neutral,llm:llama-3.3-70b-versatile,
200167,Maritime Transport will acquire 30% of EuroShipping's assets for $45mn by the end of 2024.,1,neutral,llm:llama-3.3-70b-versatile,
200168,"As of January 2023, 22% of Global Shipping's fleet operates on LNG fuel.",1,neutral,llm:llama-3.3-70b-versatile,
200169,The company plans to spend $10mn on upgrading its navigation systems by the end of Q1 2025.,1,neutral,llm:llama-3.3-70b-versatile,
200171,The new wind farm will have a capacity of 50 MW by the end of 2025.,1,neutral,llm:llama-3.3-70b-versatile,
200172,SolarTech Ltd. has allocated USD 15 mn for research and development in 2023.,1,neutral,llm:llama-3.3-70b-versatile,
200173,The average price of natural gas was EUR 0.85 per therm in Q1 2024.,1,neutral,llm:llama-3.3-70b-versatile,
200174,PetroCorp's oil reserves increased by 12% to 1.2 billion barrels in 2023.,1,neutral,llm:llama-3.3-70b-versatile,
200176,"The new pipeline will transport 100,000 cubic meters of gas per day starting in Q3 2025.",1,neutral,llm:llama-3.3-70b-versatile,
200181,The company is planning to expand its product line to include sustainable clothing options,1,neutral,llm:llama-3.3-70b-versatile,
200184,Specialty retailer Kaelin Group is launching a loyalty program for customers,1,neutral,llm:llama-3.3-70b-versatile,
200186,Sorvina Enterprises has partnered with a popular fashion designer for a new collection,1,neutral,llm:llama-3.3-70b-versatile,
200187,Retailer Thalia Holdings is exploring new marketing strategies,1,neutral,llm:llama-3.3-70b-versatile,
200188,The board of directors of Vynessa Inc has appointed a new chief executive officer,1,neutral,llm:llama-3.3-70b-versatile,
200191,The company will host a conference for institutional investors and analysts,1,neutral,llm:llama-3.3-70b-versatile,
200193,A committee has been formed to oversee the merger process,1,neutral,llm:llama-3.3-70b-versatile,
200194,The firm is opening a new office in a major financial hub,1,neutral,llm:llama-3.3-70b-versatile,
200196,A special task force has been established to review operations,1,neutral,llm:llama-3.3-70b-versatile,
200199,Senior executives will participate in an industry conference panel discussion,1,neutral,llm:llama-3.3-70b-versatile,
200200,Production facilities are being reorganized at Nordic Machinery Inc.,1,neutral,llm:llama-3.3-70b-versatile,
200202,Southern Steel Ltd is planning to expand its product line.,1,neutral,llm:llama-3.3-70b-versatile,
200203,A new quality control process is being implemented by Asian Auto Parts.,1,neutral,llm:llama-3.3-70b-versatile,
200206,Regulatory approvals are pending for a new facility at Western Electronics Ltd.,1,neutral,llm:llama-3.3-70b-versatile,
200207,Corporate governance policies are under review at Eastern Heavy Industries.,1,neutral,llm:llama-3.3-70b-versatile,
200212,Techfirm has established a research and development partnership with a leading university,1,neutral,llm:llama-3.3-70b-versatile,
200216,The IT services firm has introduced a new service for managing and deploying cloud-based applications,1,neutral,llm:llama-3.3-70b-versatile,
200217,Apex Software has formed a strategic alliance with a major technology provider,1,neutral,llm:llama-3.3-70b-versatile,
200218,The company's latest product release includes support for multiple operating systems and devices,1,neutral,llm:llama-3.3-70b-versatile,
200221,Seaboard Shipping has a network of port facilities and logistics services,1,neutral,llm:llama-3.3-70b-versatile,
200222,The cargo ships of Oceanic Freight Company are equipped with advanced navigation systems,1,neutral,llm:llama-3.3-70b-versatile,
200224,Tidal Shipping Company specializes in the transportation of hazardous materials,1,neutral,llm:llama-3.3-70b-versatile,
200225,Harbor Logistics Inc has a team of experienced cargo handling professionals,1,neutral,llm:llama-3.3-70b-versatile,
200226,Naval Transport Services offers customized shipping solutions for clients,1,neutral,llm:llama-3.3-70b-versatile,
200229,SeaBridge Transport Limited operates a fleet of refrigerated cargo ships,1,neutral,llm:llama-3.3-70b-versatile,
200230,The refinery expansion project is currently undergoing environmental assessment by PetroLux Energy officials,1,neutral,llm:llama-3.3-70b-versatile,
200232,Solaria Energy has begun constructing a new solar panel manufacturing facility,1,neutral,llm:llama-3.3-70b-versatile,
200235,The management team of Apex Oil is overseeing the implementation of new drilling technologies,1,neutral,llm:llama-3.3-70b-versatile,
200239,The executive committee of Coral Gas is evaluating the company's global operations structure,1,neutral,llm:llama-3.3-70b-versatile,
200240,"Sales at Nordic Retail increased by 5% to EUR 235.1 mn in Q2 2022, exceeding analyst expectations.",2,positive,llm:llama-3.3-70b-versatile,
200241,"In the first half of 2020, AsiaMart's net profit rose to USD 15.6 mn from USD 10.2 mn in the same period of 2019.",2,positive,llm:llama-3.3-70b-versatile,
200243,"Latin American e-commerce platform, VentaFácil, saw revenue grow by 20% to USD 50.8 mn in the fourth quarter of 2022.",2,positive,llm:llama-3.3-70b-versatile,
200244,"Australian retail chain, OzShop, posted a net profit of AUD 18.5 mn in the first nine months of 2022, up from AUD 12.1 mn in 2021.",2,positive,llm:llama-3.3-70b-versatile,
200245,"Q1 2023 sales at US-based FashionForward rose by 8% to USD 120.5 mn, driven by strong online demand.",2,positive,llm:llama-3.3-70b-versatile,
200246,"In 2022, Indian retailer, KiranaMart, expanded its store count by 15% to 250 locations, boosting revenue to INR 5.2 bn.",2,positive,llm:llama-3.3-70b-versatile,
200248,"In the second quarter of 2022, Chinese e-commerce company, JingJing, saw its revenue jump by 25% to CNY 820 mn.",2,positive,llm:llama-3.3-70b-versatile,
200249,"Canadian retail giant, MapleLeaf Retail, posted a quarterly profit of CAD 22.1 mn in Q4 2022, up from CAD 17.5 mn in Q4 2021.",2,positive,llm:llama-3.3-70b-versatile,
200251,European Investment Bank increased its loan portfolio by 8.2% to EUR 3.5 billion in 2023.,2,positive,llm:llama-3.3-70b-versatile,
200252,Shares of Tokyo Financial Services jumped 7.1% after announcing a $1.2 billion share buyback program.,2,positive,llm:llama-3.3-70b-versatile,
200256,Deutsche Bank's asset management division grew 11.9% to EUR 820 million in revenue for 2022.,2,positive,llm:llama-3.3-70b-versatile,
200257,US Bancorp's net interest income climbed 8.5% to $3.4 billion in the second quarter of 2022.,2,positive,llm:llama-3.3-70b-versatile,
200260,"Sales for Q2 rose by 8.5 percent to EUR 23.4 mn, exceeding expectations.",2,positive,llm:llama-3.3-70b-versatile,
200261,The company's order backlog increased by 12 percent to USD 145 mn in 2022.,2,positive,llm:llama-3.3-70b-versatile,
200263,"Profit margins for the leading manufacturer of industrial robots, RoboTech, expanded to 15.6 percent in Q3 2022.",2,positive,llm:llama-3.3-70b-versatile,
200264,"Taiwan-based electronics manufacturer, Paxar, saw a 20 percent surge in shipments for the month of June, totaling USD 50 mn.",2,positive,llm:llama-3.3-70b-versatile,
200266,"Manufacturing giant, Shenzhen Hi-Tech, increased its production capacity by 18 percent in 2022, investing USD 210 mn in new facilities.",2,positive,llm:llama-3.3-70b-versatile,
200267,"In the first quarter of 2023, aerospace components maker, AeroCorp, achieved a 10.3 percent increase in operating income, reaching USD 78.5 mn.",2,positive,llm:llama-3.3-70b-versatile,
200269,"For the fiscal year 2022, materials handling equipment producer, Jungheinrich, reported an 11.4 percent growth in net sales to EUR 4.2 bn.",2,positive,llm:llama-3.3-70b-versatile,
200270,TechCorp's Q2 revenue jumped 15% to $250 mn from $217 mn a year ago.,2,positive,llm:llama-3.3-70b-versatile,
200273,"Cybersecurity company, ShieldPro, saw its Q1 sales surge 12% to $85 mn, beating expectations.",2,positive,llm:llama-3.3-70b-versatile,
200274,"For the full year 2021, e-commerce platform, BuyIt, reported a 35% increase in gross profit to $500 mn.",2,positive,llm:llama-3.3-70b-versatile,
200276,"Artificial intelligence startup, Intellex, raised $40 mn in its series B funding round, a 50% increase from series A.",2,positive,llm:llama-3.3-70b-versatile,
200277,"In the first half of 2022, IT services company, ServPlus, increased its operating margin by 10% to 15%.",2,positive,llm:llama-3.3-70b-versatile,
200278,"Semiconductor manufacturer, ChipWorld, posted a 22% increase in Q4 net sales to $320 mn.",2,positive,llm:llama-3.3-70b-versatile,
200281,"In Q2 2022, Nordic Shipping's net profit rose by 8% to EUR 120 mn from EUR 111 mn in Q2 2021.",2,positive,llm:llama-3.3-70b-versatile,
200282,"Container shipping company, Seaspan, announces a 12% growth in annual revenue to USD 1,500 mn.",2,positive,llm:llama-3.3-70b-versatile,
200286,"In the first quarter of 2023, dry bulk carrier, Golden Ocean, posts a net profit of USD 100 mn, up 15% from Q1 2022.",2,positive,llm:llama-3.3-70b-versatile,
200287,"Ferry operator, St. Peter Line, reports a 12% increase in annual revenue to EUR 150 mn, driven by a 5% rise in passenger numbers.",2,positive,llm:llama-3.3-70b-versatile,
200288,"Shipping firm, Mitsui OSK, sees a 25% growth in quarterly operating profit to USD 300 mn, driven by higher freight rates.",2,positive,llm:llama-3.3-70b-versatile,
200289,"In 2022, container line, CMA CGM, reports a 18% increase in annual revenue to USD 3,500 mn, driven by a 10% rise in volumes.",2,positive,llm:llama-3.3-70b-versatile,
200291,Solaria Energy's net income rose 12.5% to EUR 150.2 mn in the first quarter of 2023.,2,positive,llm:llama-3.3-70b-versatile,
200292,"In Q4 2022, PetroLux SA's oil production increased by 4.8% to 215,000 barrels per day.",2,positive,llm:llama-3.3-70b-versatile,
200293,Renewable Energy Systems' operating profit soared 21.1% to USD 410.9 mn in 2022.,2,positive,llm:llama-3.3-70b-versatile,
200294,EnergyCo's electricity sales grew 3.2% to 12.8 billion kilowatt-hours in the second quarter of 2022.,2,positive,llm:llama-3.3-70b-versatile,
200296,EuroEnergy's natural gas production climbed 6.3% to 125.6 million cubic meters in Q1 2023.,2,positive,llm:llama-3.3-70b-versatile,
200301,Customer loyalty program saw significant improvement,2,positive,llm:llama-3.3-70b-versatile,
200304,Company enhanced its supply chain efficiency,2,positive,llm:llama-3.3-70b-versatile,
200306,E-commerce sales showed substantial increase,2,positive,llm:llama-3.3-70b-versatile,
200307,Company strengthened its market position,2,positive,llm:llama-3.3-70b-versatile,
200308,Retailer improved its product offerings,2,positive,llm:llama-3.3-70b-versatile,
200311,New product launches boosted customer engagement,2,positive,llm:llama-3.3-70b-versatile,
200313,Investors welcomed the bank's strategic expansion plans,2,positive,llm:llama-3.3-70b-versatile,
200314,The financial institution's market share has been increasing steadily,2,positive,llm:llama-3.3-70b-versatile,
200315,The bank's risk management framework has been strengthened,2,positive,llm:llama-3.3-70b-versatile,
200316,Customer deposits have been growing at a steady pace,2,positive,llm:llama-3.3-70b-versatile,
200317,The bank's digital transformation efforts are yielding positive results,2,positive,llm:llama-3.3-70b-versatile,
200319,The bank's management team has been making savvy business decisions,2,positive,llm:llama-3.3-70b-versatile,
200320,Production efficiency has significantly improved due to recent equipment upgrades,2,positive,llm:llama-3.3-70b-versatile,
200322,Manufacturing capacity has increased with the addition of a new production facility,2,positive,llm:llama-3.3-70b-versatile,
200323,The firm has implemented a more efficient supply chain management system,2,positive,llm:llama-3.3-70b-versatile,
200326,Quality control measures have been enhanced to reduce defect rates,2,positive,llm:llama-3.3-70b-versatile,
200327,Strategic investments in technology have improved overall operational performance,2,positive,llm:llama-3.3-70b-versatile,
200332,Pulse Electronics received a major contract to supply components to a leading smartphone manufacturer,2,positive,llm:llama-3.3-70b-versatile,
200336,Lumina Networks expanded its operations into several new international markets,2,positive,llm:llama-3.3-70b-versatile,
200337,Apex Digital launched a groundbreaking new technology that is expected to revolutionize the industry,2,positive,llm:llama-3.3-70b-versatile,
200338,The management team at Nexus Telecom made several key strategic hires to drive business growth,2,positive,llm:llama-3.3-70b-versatile,
200341,Porto Shipping has seen a notable rise in demand for its services,2,positive,llm:llama-3.3-70b-versatile,
200342,The cargo fleet of Maritime Transport Corporation has been expanded,2,positive,llm:llama-3.3-70b-versatile,
200344,Global Marine Freight has secured major new contracts,2,positive,llm:llama-3.3-70b-versatile,
200345,The shipping arm of Atlas Logistics has reported strong growth,2,positive,llm:llama-3.3-70b-versatile,
200346,Cruise operator Blue Ocean Voyages has announced new routes,2,positive,llm:llama-3.3-70b-versatile,
200349,Cargo handler Pacific Terminal has enhanced its facilities,2,positive,llm:llama-3.3-70b-versatile,
200350,The renewable energy firm has secured a major contract to supply solar panels to a large government project,2,positive,llm:llama-3.3-70b-versatile,
200352,The energy company's new wind farm is now fully operational and generating power,2,positive,llm:llama-3.3-70b-versatile,
200355,A strategic partnership with a leading electric vehicle manufacturer is expected to drive growth,2,positive,llm:llama-3.3-70b-versatile,
200359,The company's cutting-edge geothermal energy project has reached a major milestone,2,positive,llm:llama-3.3-70b-versatile,
